市立楠西國小,[11]臺南市
市立南化國小,[11]臺南市
市立北寮國小,[11]臺南市
市立西埔國小,[11]臺南市
市立玉山國小,[11]臺南市
市立瑞峰國小,[11]臺南市
市立左鎮國小,[11]臺南市
市立光榮國小,[11]臺南市
市立善化國小,[11]臺南市
市立茄拔國小,[11]臺南市
市立善化區大同國小,[11]臺南市
市立大成國小,[11]臺南市
市立陽明國小,[11]臺南市
市立善糖國小,[11]臺南市
市立小新國小,[11]臺南市
市立新市國小,[11]臺南市
市立大社國小,[11]臺南市
市立安定國小,[11]臺南市
市立南安國小,[11]臺南市
市立安定區南興國小,[11]臺南市
市立麻豆國小,[11]臺南市
市立培文國小,[11]臺南市
市立文正國小,[11]臺南市
市立大山國小,[11]臺南市
市立安業國小,[11]臺南市
市立北勢國小,[11]臺南市
市立港尾國小,[11]臺南市
市立紀安國小,[11]臺南市
市立佳里國小,[11]臺南市
市立佳興國小,[11]臺南市
市立延平國小,[11]臺南市
市立塭內國小,[11]臺南市
市立子龍國小,[11]臺南市
市立仁愛國小,[11]臺南市
市立通興國小,[11]臺南市
市立西港國小,[11]臺南市
市立港東國小,[11]臺南市
市立西港區成功國小,[11]臺南市
市立後營國小,[11]臺南市
市立松林國小,[11]臺南市
市立七股國小,[11]臺南市
市立後港國小,[11]臺南市
市立竹橋國小,[11]臺南市
市立三股國小,[11]臺南市
市立光復生態實驗小學,[11]臺南市
市立篤加國小,[11]臺南市
市立龍山國小,[11]臺南市
市立建功國小,[11]臺南市
市立大文國小,[11]臺南市
市立樹林國小,[11]臺南市
市立將軍國小,[11]臺南市
市立漚汪國小,[11]臺南市
市立苓和國小,[11]臺南市
市立鯤鯓國小,[11]臺南市
市立長平國小,[11]臺南市
市立北門國小,[11]臺南市
市立蚵寮國小,[11]臺南市
市立文山國小,[11]臺南市
市立錦湖國小,[11]臺南市
市立雙春國小,[11]臺南市
市立三慈國小,[11]臺南市
市立學甲國小,[11]臺南市
